Year,Make,Model,Trim,Body Style
1925,"Studebaker","EP","NoName",""
1925,"Studebaker","ER","NoName",""
1925,"Studebaker","EQ","NoName",""
1925,"Essex","Six","NoName","Sedan"
1926,"Auburn","Model 4-44","NoName","Coupe"
1926,"Auburn","Model 6-66","NoName","Sedan"
1926,"Auburn","Model 8-88","NoName","Sedan"
1926,"Franklin","Model 11-A","NoName","Coupe"
1926,"Hupmobile","Model A-1","NoName","Sedan"
1926,"Hupmobile","Model E-2","NoName","Convertible"
1926,"Hupmobile","Model E-2","NoName","Coupe"
1926,"Hupmobile","Model E-2","NoName","Sedan"
1926,"Buick","Master","NoName",""
1926,"Buick","Standard","NoName",""
1926,"Cadillac","Custom","NoName",""
1926,"Cadillac","Series 314","NoName",""
1926,"Chevrolet","Delivery","NoName",""
1926,"Chevrolet","National","NoName","Coupe"
1926,"Chevrolet","Superior","NoName","SUV"
1926,"Chevrolet","Utility","NoName",""
1926,"Chrysler","Imperial","NoName",""
1926,"Chrysler","Series G-70","NoName",""
1926,"Chrysler","Series F","58",""
1926,"Chrysler","Series F-58","NoName",""
1926,"Chrysler","Series G","70",""
1926,"Dodge","Delivery","NoName",""
1926,"Dodge","Panel","NoName",""
1926,"Dodge","Series 126","NoName",""
1926,"Ford","Model T","NoName","Regular Cab Pickup"
1926,"Lincoln","Model L","NoName",""
1926,"Oldsmobile","Model 30-D","NoName","Sedan"
1926,"Pontiac","Model 6-27","NoName",""
1926,"Hudson","Super Six","NoName",""
1926,"Nash","220","NoName",""
1926,"Nash","Advanced","NoName",""
1926,"Nash","Ajax","NoName",""
1926,"Nash","Special","NoName",""
1926,"Packard","Eight","Model 243",""
1926,"Packard","Eight","Model 236",""
1926,"Packard","Six","Model 326",""
1926,"Packard","Six","Model 333",""
1926,"Studebaker","EP","NoName",""
1926,"Studebaker","ER","NoName",""
1926,"Studebaker","EQ","NoName",""
1926,"International","S","NoName","Regular Cab Pickup"
1926,"Essex","Six","NoName","Sedan"
1927,"Auburn","Model 6-66","NoName","Sedan"
1927,"Auburn","Model 8-88","NoName","Sedan"
1927,"Auburn","Model 8-77","NoName","Sedan"
1927,"Franklin","Model 11-B","NoName","Coupe"
1927,"Hupmobile","Model E-3","NoName","Convertible"
1927,"Hupmobile","Model E-3","NoName","Coupe"
1927,"Hupmobile","Model E-3","NoName","Sedan"
1927,"Hupmobile","Series A","NoName","Convertible"
1927,"Hupmobile","Series A","NoName","Coupe"
1927,"Hupmobile","Series A","NoName","Sedan"
1927,"Buick","Master","NoName",""
1927,"Buick","Standard","NoName",""
1927,"Cadillac","Brunn","NoName",""
1927,"Cadillac","Custom","NoName",""
1927,"Cadillac","Fleetwood","NoName","Sedan"
1927,"Cadillac","Series 314","NoName",""
1927,"Chevrolet","Capital","NoName",""
1927,"Chevrolet","Delivery","NoName",""
1927,"Chevrolet","Utility","NoName",""
1927,"Chrysler","Imperial","NoName",""
1927,"Chrysler","Series G-70","NoName",""
1927,"Chrysler","Series I-50","NoName",""
1927,"Chrysler","Series 70","NoName",""
1927,"Chrysler","Series H","60",""
1927,"Dodge","Delivery","NoName",""
1927,"Dodge","Fast Four","NoName",""
1927,"Dodge","Panel","NoName",""
1927,"Dodge","Senior","NoName",""
1927,"Ford","Model T","NoName","Sedan"
1927,"Lincoln","Model L","NoName",""
1927,"Oldsmobile","Model 30-E","NoName",""
1927,"Pontiac","Model 6-27","NoName",""
1927,"Hudson","Standard Six","NoName",""
1927,"Hudson","Super Six","NoName",""
1927,"LaSalle","303","NoName",""
1927,"Nash","Advanced","NoName",""
1927,"Nash","Light Six","NoName",""
1927,"Nash","Super","Series 230",""
1927,"Packard","Eight","Model 336",""
1927,"Packard","Eight","Model 343",""
1927,"Packard","Six","Model 426",""
1927,"Packard","Six","Model 433",""
1927,"Studebaker","Commander","NoName",""
1927,"Studebaker","EQ","NoName",""
1927,"Studebaker","EU","NoName",""
1927,"Studebaker","GE","NoName",""
1927,"Studebaker","President","NoName",""
1927,"Essex","Six","NoName","Sedan"
1927,"Essex","Super Six","NoName","Sedan"
1928,"Auburn","Model 76","NoName","Sedan"
1928,"Auburn","Model 115","NoName","Sedan"
1928,"Auburn","Model 6-66","NoName","Sedan"
1928,"Auburn","Model 8-88","NoName","Sedan"
1928,"Auburn","Model 8-77","NoName","Sedan"
1928,"Auburn","Model 88","NoName","Convertible"
1928,"Franklin","Airman","NoName","Sedan"
1928,"Hupmobile","Century Series 125","NoName","Convertible"
1928,"Hupmobile","Century Series 125","NoName","Coupe"
1928,"Hupmobile","Century Series 125","NoName","Sedan"
1928,"Hupmobile","Century Series M","NoName","Convertible"
1928,"Hupmobile","Century Series M","NoName","Coupe"
1928,"Hupmobile","Century Series M","NoName","Sedan"
1928,"Hupmobile","Century Series A","NoName","Coupe"
1928,"Hupmobile","Century Series A","NoName","Sedan"
1928,"Buick","Master","NoName",""
1928,"Buick","Standard","NoName",""
1928,"Cadillac","Custom","NoName",""
1928,"Cadillac","Fleetwood","NoName","Sedan"
1928,"Cadillac","Series 341","NoName",""
1928,"Chevrolet","Delivery","NoName",""
1928,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1928,"Chevrolet","Utility","NoName",""
1928,"Chrysler","Imperial","NoName",""
1928,"Chrysler","Series 62","NoName",""
1928,"Chrysler","Series 72","NoName",""
1928,"Chrysler","Series 52","NoName",""
1928,"Chrysler","Series 80-L","NoName",""
1928,"Dodge","Delivery","NoName",""
1928,"Dodge","Panel","NoName",""
1928,"Dodge","Senior","NoName",""
1928,"Dodge","Standard","NoName",""
1928,"Dodge","Victory","NoName",""
1928,"Ford","Model A","NoName","Convertible"
1928,"GMC","Panel","NoName",""
1928,"GMC","Pickup","NoName","Regular Cab Pickup"
1928,"Lincoln","Model L","NoName",""
1928,"Oldsmobile","Model F-28","NoName",""
1928,"Plymouth","Model Q","NoName",""
1928,"Pontiac","Model 6-28","NoName",""
1928,"Hudson","Super Six","NoName",""
1928,"LaSalle","303","NoName",""
1928,"Nash","Advanced","NoName",""
1928,"Nash","Standard Six","NoName",""
1928,"Nash","Special","NoName",""
1928,"Packard","Custom","Model 443",""
1928,"Packard","Eight","Model 443",""
1928,"Packard","Six","Model 526",""
1928,"Studebaker","Commander","Model GB",""
1928,"Studebaker","Commander","Model GH",""
1928,"Studebaker","Dictator","Model GE",""
1928,"Studebaker","President","Model FB",""
1928,"Studebaker","President","Model FA",""
1928,"Essex","First Series","NoName","Coupe"
1928,"Essex","First Series","NoName","Sedan"
1928,"Essex","Second Series","NoName","Coupe"
1928,"Essex","Second Series","NoName","Sedan"
1929,"Auburn","Model 76","NoName","Sedan"
1929,"Auburn","Model 115","NoName","Sedan"
1929,"Auburn","Model 88","NoName","Convertible"
1929,"Auburn","Model 120","NoName","Convertible"
1929,"Auburn","Model 6-80","NoName","Sedan"
1929,"Auburn","Model 8-90","NoName","Sedan"
1929,"Franklin","Model 130","NoName","Sedan"
1929,"Franklin","Model 137","NoName","Sedan"
1929,"Franklin","Model 135","NoName","Sedan"
1929,"Hupmobile","Series A","NoName","Convertible"
1929,"Hupmobile","Series A","NoName","Coupe"
1929,"Hupmobile","Series A","NoName","Sedan"
1929,"Hupmobile","Series M","NoName","Convertible"
1929,"Hupmobile","Series M","NoName","Coupe"
1929,"Hupmobile","Series M","NoName","Sedan"
1929,"Buick","Series 121","NoName",""
1929,"Buick","Series 129","NoName",""
1929,"Buick","Series 116","NoName",""
1929,"Cadillac","Custom","NoName",""
1929,"Cadillac","Fleetwood","NoName","Sedan"
1929,"Cadillac","Series 341","NoName",""
1929,"Chevrolet","Delivery","NoName",""
1929,"Chevrolet","International","NoName",""
1929,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1929,"Chevrolet","Utility","NoName",""
1929,"Chrysler","Imperial","NoName",""
1929,"Chrysler","Series 65","NoName",""
1929,"Chrysler","Series 75","NoName",""
1929,"Chrysler","Series 80-L","NoName",""
1929,"Dodge","DA","NoName",""
1929,"Dodge","Delivery","NoName",""
1929,"Dodge","Panel","NoName",""
1929,"Dodge","Pickup","NoName","Regular Cab Pickup"
1929,"Dodge","Senior","NoName",""
1929,"Dodge","Standard","NoName",""
1929,"Dodge","Victory","NoName",""
1929,"Ford","Model A","NoName","Convertible"
1929,"Ford","Model A Truck","Base","Regular Cab Pickup"
1929,"GMC","Panel","NoName",""
1929,"GMC","Pickup","NoName","Regular Cab Pickup"
1929,"Lincoln","Model L","NoName",""
1929,"Oldsmobile","Model F-29","NoName",""
1929,"Plymouth","Model U","NoName",""
1929,"Plymouth","Model Q","NoName",""
1929,"Pontiac","Model 6-29A","NoName",""
1929,"Desoto","Model K","NoName",""
1929,"Hudson","Delivery","NoName",""
1929,"Hudson","Greater Hudson","NoName",""
1929,"Hudson","Pickup","NoName",""
1929,"LaSalle","328","NoName",""
1929,"Nash","Advanced Six","Series 460",""
1929,"Nash","Standard","NoName",""
1929,"Nash","Special Six","NoName",""
1929,"Packard","626","Model 626",""
1929,"Packard","633","Model 633",""
1929,"Packard","640","Model 640",""
1929,"Packard","645","Model 645",""
1929,"Studebaker","Commander","Model FD",""
1929,"Studebaker","Commander","Model GJ",""
1929,"Studebaker","Dictator","Model GE",""
1929,"Studebaker","Dictator","Model GL",""
1929,"Studebaker","President","Model FH",""
1929,"Studebaker","President","Model FE",""
1929,"Essex","Challenger Series","NoName","Convertible"
1929,"Essex","Challenger Series","NoName","Coupe"
1929,"Essex","Challenger Series","NoName","Sedan"
1930,"Auburn","Model 6-85","NoName","Sedan"
1930,"Auburn","Model 8-95","NoName","Sedan"
1930,"Auburn","Model 125","NoName","Sedan"
1930,"Franklin","Model 145","NoName","Sedan"
1930,"Franklin","Model 147","NoName","Convertible"
1930,"Hupmobile","Model H","NoName","Convertible"
1930,"Hupmobile","Model H","NoName","Coupe"
1930,"Hupmobile","Model H","NoName","Sedan"
1930,"Hupmobile","Model C","NoName","Convertible"
1930,"Hupmobile","Model C","NoName","Coupe"
1930,"Hupmobile","Model C","NoName","Sedan"
1930,"Hupmobile","Model S","NoName","Convertible"
1930,"Hupmobile","Model S","NoName","Coupe"
1930,"Hupmobile","Model S","NoName","Sedan"
1930,"Hupmobile","Model U","NoName","Sedan"
1930,"Buick","Marquette","NoName",""
1930,"Buick","Series 40","NoName",""
1930,"Buick","Series 50","NoName",""
1930,"Buick","Series 60","NoName",""
1930,"Cadillac","Custom","NoName","Sedan"
1930,"Cadillac","Fleetwood","NoName","Sedan"
1930,"Cadillac","Series 353","NoName",""
1930,"Chevrolet","Delivery","NoName",""
1930,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1930,"Chevrolet","Universal","NoName",""
1930,"Chevrolet","Utility","NoName",""
1930,"Chrysler","Imperial","NoName",""
1930,"Chrysler","Series 77","NoName",""
1930,"Chrysler","Series 66","NoName",""
1930,"Chrysler","Series 80-L","NoName",""
1930,"Chrysler","Series Six","NoName",""
1930,"Dodge","DA","NoName",""
1930,"Dodge","DB","NoName",""
1930,"Dodge","DD","NoName",""
1930,"Dodge","DC","NoName",""
1930,"Dodge","Delivery","NoName",""
1930,"Dodge","Panel","NoName",""
1930,"Dodge","Pickup","NoName","Regular Cab Pickup"
1930,"Dodge","Senior","NoName",""
1930,"Ford","Model A","NoName","Convertible"
1930,"Ford","Model A","NoName","Sedan"
1930,"GMC","Panel","NoName",""
1930,"GMC","Pickup","NoName","Regular Cab Pickup"
1930,"Lincoln","Model L","NoName",""
1930,"Oldsmobile","Model F-30","NoName",""
1930,"Plymouth","Model 30U","NoName",""
1930,"Pontiac","Model 6-30B","NoName",""
1930,"Desoto","CK","NoName",""
1930,"Desoto","CF","NoName",""
1930,"Desoto","Model K","NoName",""
1930,"Hudson","Delivery","NoName",""
1930,"Hudson","Greater Eight","NoName",""
1930,"Hudson","Great Eight","NoName",""
1930,"Hudson","Pickup","NoName",""
1930,"LaSalle","340","NoName",""
1930,"Nash","Single Six","NoName",""
1930,"Nash","Twin Ignition Six","NoName",""
1930,"Packard","733","Model 733",""
1930,"Packard","745","Model 745",""
1930,"Packard","726","Model 726",""
1930,"Packard","734","Model 734",""
1930,"Packard","740","Model 740",""
1930,"Studebaker","53","Model 53",""
1930,"Studebaker","Commander","Model GJ",""
1930,"Studebaker","Commander","Model 70",""
1930,"Studebaker","Dictator","Model GL",""
1930,"Studebaker","President","Model 80",""
1930,"Studebaker","President","Model FH",""
1930,"Studebaker","President","Model 90",""
1930,"Studebaker","President","Model FE",""
1930,"International","AW-1","Canopy","SUV"
1930,"International","AW-1","Panel","SUV"
1930,"International","AW-1","Screen",""
1930,"International","AW-1","NoName","Regular Cab Pickup"
1930,"Essex","First Series","NoName","Convertible"
1930,"Essex","First Series","NoName","Coupe"
1930,"Essex","First Series","NoName","Sedan"
1930,"Essex","Second Series","NoName","Sedan"
1931,"Auburn","Model 8-98","NoName","Convertible"
1931,"Auburn","Model 8-98","NoName","Sedan"
1931,"Franklin","Series 15 Deluxe","NoName","Sedan"
1931,"Franklin","Series 15","NoName","Sedan"
1931,"Hupmobile","Century 6 Model S","NoName","Convertible"
1931,"Hupmobile","Century 6 Model S","NoName","Coupe"
1931,"Hupmobile","Century 6 Model S","NoName","Sedan"
1931,"Hupmobile","Century 8 Model L","NoName","Convertible"
1931,"Hupmobile","Century 8 Model L","NoName","Coupe"
1931,"Hupmobile","Century 8 Model L","NoName","Sedan"
1931,"Hupmobile","Model H","NoName","Convertible"
1931,"Hupmobile","Model H","NoName","Coupe"
1931,"Hupmobile","Model H","NoName","Sedan"
1931,"Hupmobile","Model C","NoName","Convertible"
1931,"Hupmobile","Model C","NoName","Coupe"
1931,"Hupmobile","Model C","NoName","Sedan"
1931,"Hupmobile","Model U","NoName","Coupe"
1931,"Hupmobile","Model U","NoName","Sedan"
1931,"Buick","Series 50","NoName",""
1931,"Buick","Series 80","NoName",""
1931,"Buick","Series 90","NoName",""
1931,"Buick","Series 60","NoName",""
1931,"Cadillac","Fleetwood","NoName","Sedan"
1931,"Cadillac","Series 355","NoName",""
1931,"Cadillac","Series 370","NoName",""
1931,"Chevrolet","Delivery","NoName",""
1931,"Chevrolet","Independence","NoName","Sedan"
1931,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1931,"Chrysler","CD","NoName",""
1931,"Chrysler","CG","Deluxe",""
1931,"Chrysler","Imperial","Custom",""
1931,"Chrysler","Series 70","NoName",""
1931,"Chrysler","Series Six","NoName",""
1931,"Dodge","DD","NoName",""
1931,"Dodge","DC","NoName",""
1931,"Dodge","Delivery","F-10 Series",""
1931,"Dodge","Delivery","UF10A Series",""
1931,"Dodge","Delivery","NoName",""
1931,"Dodge","Panel","F-10 Series",""
1931,"Dodge","Panel","NoName",""
1931,"Dodge","Pickup","F-10 Series","Regular Cab Pickup"
1931,"Dodge","Pickup","UF10A Series","Regular Cab Pickup"
1931,"Ford","Model A","NoName","Convertible"
1931,"Ford","Model A","NoName","Sedan"
1931,"GMC","Panel","NoName",""
1931,"GMC","Pickup","NoName","Regular Cab Pickup"
1931,"Lincoln","Model K","NoName",""
1931,"Oldsmobile","Model F-31","NoName",""
1931,"Plymouth","Model PA","NoName",""
1931,"Pontiac","Model 401","NoName",""
1931,"Desoto","CF","NoName",""
1931,"Desoto","SA","NoName",""
1931,"Hudson","Delivery","NoName",""
1931,"Hudson","Greater Eight","Series T",""
1931,"Hudson","Greater Eight","NoName",""
1931,"Hudson","Great Eight","NoName",""
1931,"Hudson","Pickup","NoName",""
1931,"LaSalle","345","NoName",""
1931,"Nash","660","NoName",""
1931,"Nash","870","NoName",""
1931,"Nash","880","NoName",""
1931,"Nash","Twin Ignition","Series 880",""
1931,"Nash","Twin Ignition","Series 890",""
1931,"Packard","826","Model 826",""
1931,"Packard","833","Model 833",""
1931,"Packard","840","Model 840",""
1931,"Studebaker","53","Model 53",""
1931,"Studebaker","54","Model 54",""
1931,"Studebaker","61","Model 61",""
1931,"Studebaker","Commander","Model 70",""
1931,"Studebaker","Dictator","Model FC",""
1931,"Studebaker","President","Model 80",""
1931,"Studebaker","President","Model 90",""
1931,"International","A-1","NoName","Regular Cab Pickup"
1931,"International","AW-1","Canopy","SUV"
1931,"International","AW-1","Panel","SUV"
1931,"International","AW-1","Screen",""
1931,"International","AW-1","NoName","Regular Cab Pickup"
1932,"Auburn","Model 12-160","NoName","Convertible"
1932,"Auburn","Model 8-100","NoName","Convertible"
1932,"Franklin","Airman","NoName","Sedan"
1932,"Hupmobile","Series B-216","NoName","Convertible"
1932,"Hupmobile","Series B-216","NoName","Coupe"
1932,"Hupmobile","Series B-216","NoName","Sedan"
1932,"Hupmobile","Series C-221","NoName","Sedan"
1932,"Hupmobile","Series F-222","NoName","Convertible"
1932,"Hupmobile","Series F-222","NoName","Coupe"
1932,"Hupmobile","Series F-222","NoName","Sedan"
1932,"Hupmobile","Series H-225","NoName","Sedan"
1932,"Hupmobile","Series L-218","NoName","Convertible"
1932,"Hupmobile","Series L-218","NoName","Coupe"
1932,"Hupmobile","Series L-218","NoName","Sedan"
1932,"Hupmobile","Series I-226","NoName","Convertible"
1932,"Hupmobile","Series I-226","NoName","Coupe"
1932,"Hupmobile","Series I-226","NoName","Sedan"
1932,"Hupmobile","Series S-214","NoName","Convertible"
1932,"Hupmobile","Series S-214","NoName","Coupe"
1932,"Hupmobile","Series S-214","NoName","Sedan"
1932,"Hupmobile","Series V-237","NoName","Sedan"
1932,"Buick","Series 50","NoName",""
1932,"Buick","Series 80","NoName",""
1932,"Buick","Series 90","NoName",""
1932,"Buick","Series 60","NoName",""
1932,"Cadillac","Fleetwood","NoName","Sedan"
1932,"Cadillac","Fisher","NoName",""
1932,"Cadillac","Series 355","NoName",""
1932,"Cadillac","Series 452","NoName",""
1932,"Cadillac","Series 370","NoName",""
1932,"Chevrolet","Confederate","NoName",""
1932,"Chevrolet","Delivery","NoName",""
1932,"Chevrolet","Deluxe","NoName",""
1932,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1932,"Chevrolet","Standard","NoName",""
1932,"Chrysler","CI","NoName",""
1932,"Chrysler","CH","NoName",""
1932,"Chrysler","CP","NoName",""
1932,"Chrysler","Imperial","NoName",""
1932,"Dodge","DD","NoName",""
1932,"Dodge","DH","NoName",""
1932,"Dodge","DC","NoName",""
1932,"Dodge","DG","NoName",""
1932,"Dodge","DI","NoName",""
1932,"Dodge","DK","NoName",""
1932,"Dodge","Delivery","E Series",""
1932,"Dodge","Delivery","F-10 Series",""
1932,"Dodge","Delivery","UF10 Series",""
1932,"Dodge","Delivery","NoName",""
1932,"Dodge","Panel","E Series",""
1932,"Dodge","Panel","F-10 Series",""
1932,"Dodge","Panel","NoName",""
1932,"Dodge","Pickup","E Series","Regular Cab Pickup"
1932,"Dodge","Pickup","F-10 Series","Regular Cab Pickup"
1932,"Dodge","Pickup","UF10 Series","Regular Cab Pickup"
1932,"Ford","Coupe","NoName","Coupe"
1932,"Ford","Model 18","NoName",""
1932,"Ford","Model B","NoName","Regular Cab Pickup"
1932,"Ford","Roadster","NoName","Convertible"
1932,"GMC","Panel","NoName",""
1932,"GMC","Pickup","NoName","Regular Cab Pickup"
1932,"Lincoln","Model KA","NoName",""
1932,"Lincoln","Model KB","NoName",""
1932,"Oldsmobile","Model F-32","NoName",""
1932,"Oldsmobile","Model L-32","NoName",""
1932,"Plymouth","Model PB","NoName",""
1932,"Plymouth","Model PA","NoName",""
1932,"Pontiac","Model 302","NoName",""
1932,"Pontiac","Model 402","NoName",""
1932,"Desoto","CF","NoName",""
1932,"Desoto","SA","NoName",""
1932,"Desoto","SC","NoName",""
1932,"Hudson","Greater Eight","Series L",""
1932,"Hudson","Greater Eight","Series T",""
1932,"Hudson","Greater Eight","Series U",""
1932,"Hudson","Great Eight","NoName",""
1932,"LaSalle","345","NoName",""
1932,"Nash","960","NoName",""
1932,"Nash","970","NoName",""
1932,"Nash","Ambassador","NoName",""
1932,"Nash","Big Six","NoName",""
1932,"Nash","Special Eight","NoName",""
1932,"Nash","Standard Eight","NoName",""
1932,"Nash","Twin Ignition","Series 980",""
1932,"Nash","Twin Ignition","Series 990",""
1932,"Packard","900","Model 900",""
1932,"Packard","902","Model 902",""
1932,"Packard","905","Model 905",""
1932,"Packard","901","Model 901",""
1932,"Packard","904","Model 904",""
1932,"Packard","906","Model 906",""
1932,"Studebaker","55","Model 5S",""
1932,"Studebaker","Commander","Model 71",""
1932,"Studebaker","Dictator","Model 62",""
1932,"Studebaker","President","Model 91",""
1932,"Studebaker","Rockne","Model 65",""
1932,"Studebaker","Rockne","Model 75",""
1932,"International","A-1","Canopy","SUV"
1932,"International","A-1","Panel","SUV"
1932,"International","A-1","Screen","SUV"
1932,"International","A-1","NoName","Regular Cab Pickup"
1932,"International","AW-1","Canopy","SUV"
1932,"International","AW-1","Panel","SUV"
1932,"International","AW-1","Screen",""
1932,"International","AW-1","NoName","Regular Cab Pickup"
1933,"Auburn","Model 12-161","NoName","Sedan"
1933,"Auburn","Model 8-101","NoName","Sedan"
1933,"Auburn","Model 12-165","NoName","Sedan"
1933,"Auburn","Model 8-105","NoName","Convertible"
1933,"Franklin","Airman","NoName","Sedan"
1933,"Franklin","Olympic","NoName","Sedan"
1933,"Franklin","Twelve","NoName","Sedan"
1933,"Hupmobile","Series I-326","NoName","Convertible"
1933,"Hupmobile","Series I-326","NoName","Coupe"
1933,"Hupmobile","Series I-326","NoName","Sedan"
1933,"Hupmobile","Series F-322","NoName","Convertible"
1933,"Hupmobile","Series F-322","NoName","Coupe"
1933,"Hupmobile","Series F-322","NoName","Sedan"
1933,"Hupmobile","Series K-321","NoName","Convertible"
1933,"Hupmobile","Series K-321","NoName","Coupe"
1933,"Hupmobile","Series K-321","NoName","Sedan"
1933,"Hupmobile","Series KK-321A","NoName","Coupe"
1933,"Hupmobile","Series KK-321A","NoName","Sedan"
1933,"Buick","Series 50","NoName",""
1933,"Buick","Series 80","NoName",""
1933,"Buick","Series 90","NoName",""
1933,"Buick","Series 60","NoName",""
1933,"Cadillac","Fleetwood","NoName","Sedan"
1933,"Cadillac","Series 355","C",""
1933,"Cadillac","Series 355","NoName",""
1933,"Cadillac","Series 452","NoName",""
1933,"Cadillac","Series 370","NoName",""
1933,"Chevrolet","Delivery","NoName",""
1933,"Chevrolet","Master Eagle","NoName",""
1933,"Chevrolet","Mercury","NoName",""
1933,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1933,"Chrysler","CO","NoName",""
1933,"Chrysler","CT","NoName",""
1933,"Chrysler","Imperial","NoName",""
1933,"Dodge","Commercial","HCL Series",""
1933,"Dodge","Commercial","HC Series",""
1933,"Dodge","DO","NoName",""
1933,"Dodge","DP","NoName",""
1933,"Dodge","Delivery","F-10 Series",""
1933,"Dodge","Delivery","HCL Series",""
1933,"Dodge","Delivery","HC Series",""
1933,"Dodge","Delivery","UF10 Series",""
1933,"Dodge","Panel","HCL Series",""
1933,"Dodge","Panel","HC Series",""
1933,"Dodge","Panel","UF10 Series",""
1933,"Dodge","Panel","NoName",""
1933,"Dodge","Pickup","F-10 Series","Regular Cab Pickup"
1933,"Dodge","Pickup","HC Series","Regular Cab Pickup"
1933,"Dodge","Pickup","NoName","Regular Cab Pickup"
1933,"Ford","Model 40","NoName","Coupe"
1933,"GMC","Panel","NoName",""
1933,"GMC","Pickup","NoName","Regular Cab Pickup"
1933,"Lincoln","Model KA","NoName",""
1933,"Lincoln","Model KB","NoName",""
1933,"Oldsmobile","Model F-33","NoName",""
1933,"Oldsmobile","Model L-33","NoName",""
1933,"Plymouth","Model PD","NoName",""
1933,"Plymouth","Model PC","NoName",""
1933,"Pontiac","Model 601","NoName",""
1933,"Rolls-Royce","20/25","NoName","Coupe"
1933,"Rolls-Royce","20/25","NoName","Sedan"
1933,"Desoto","Custom","SD",""
1933,"Hudson","Delivery","NoName",""
1933,"Hudson","Pacemaker","Series T",""
1933,"Hudson","Pacemaker","NoName",""
1933,"Hudson","Pickup","NoName",""
1933,"LaSalle","345","NoName",""
1933,"Packard","Custom 12","Model 1006",""
1933,"Packard","Eight","Model 1001",""
1933,"Packard","Eight","Model 1002",""
1933,"Packard","LeBaron","Model 1006",""
1933,"Packard","Standard","Model 1006",""
1933,"Packard","Super Eight","Model 1003",""
1933,"Packard","Super Eight","Model 1004",""
1933,"Packard","Twelve","Model 1005",""
1933,"Studebaker","56","Model 56",""
1933,"Studebaker","Commander","Model 73",""
1933,"Studebaker","President Speedway","Model 92",""
1933,"Studebaker","President","Model 81",""
1933,"Studebaker","Rockne","Model 10",""
1933,"Studebaker","Rockne","Model 75",""
1933,"International","A-1","Canopy","SUV"
1933,"International","A-1","Panel","SUV"
1933,"International","A-1","Screen","SUV"
1933,"International","A-1","NoName","Regular Cab Pickup"
1933,"International","D-1","Canopy","SUV"
1933,"International","D-1","Panel","SUV"
1933,"International","D-1","Screen",""
1933,"International","D-1","NoName","Regular Cab Pickup"
1933,"International","M-2","NoName","Regular Cab Pickup"
1934,"Auburn","Model 1250","NoName","Sedan"
1934,"Auburn","Model 850","NoName","Sedan"
1934,"Auburn","Model 652","NoName","Sedan"
1934,"Franklin","Airman","NoName","Sedan"
1934,"Franklin","Olympic","NoName","Sedan"
1934,"Franklin","Twelve","NoName","Sedan"
1934,"Hupmobile","Series 421-J","NoName","Coupe"
1934,"Hupmobile","Series 421-J","NoName","Sedan"
1934,"Hupmobile","Series 417-W","NoName","Coupe"
1934,"Hupmobile","Series 417-W","NoName","Sedan"
1934,"Hupmobile","Series 427-T","NoName","Coupe"
1934,"Hupmobile","Series 427-T","NoName","Sedan"
1934,"Hupmobile","Series F-442","NoName","Convertible"
1934,"Hupmobile","Series F-442","NoName","Coupe"
1934,"Hupmobile","Series F-442","NoName","Sedan"
1934,"Hupmobile","Series K-421","NoName","Convertible"
1934,"Hupmobile","Series K-421","NoName","Coupe"
1934,"Hupmobile","Series K-421","NoName","Sedan"
1934,"Hupmobile","Series KK-421","NoName","Convertible"
1934,"Hupmobile","Series KK-421","NoName","Coupe"
1934,"Hupmobile","Series KK-421","NoName","Sedan"
1934,"Hupmobile","Series I-426","NoName","Convertible"
1934,"Hupmobile","Series I-426","NoName","Coupe"
1934,"Hupmobile","Series I-426","NoName","Sedan"
1934,"Buick","Series 50","NoName",""
1934,"Buick","Series 90","NoName",""
1934,"Buick","Series 60","NoName",""
1934,"Buick","Special","NoName",""
1934,"Cadillac","Fleetwood","NoName","Sedan"
1934,"Cadillac","Series 355","Model 10",""
1934,"Cadillac","Series 355","Model 20",""
1934,"Cadillac","Series 355","Model 30",""
1934,"Cadillac","Series 452","NoName",""
1934,"Cadillac","Series 370","NoName",""
1934,"Chevrolet","Delivery","NoName",""
1934,"Chevrolet","Master","NoName",""
1934,"Chevrolet","Pickup","NoName","Regular Cab Pickup"
1934,"Chevrolet","Standard","NoName",""
1934,"Chrysler","Airflow","NoName",""
1934,"Chrysler","CA","NoName",""
1934,"Chrysler","CB","NoName",""
1934,"Chrysler","Imperial","Custom",""
1934,"Chrysler","Series CV","NoName",""
1934,"Dodge","Commercial","HCL Series",""
1934,"Dodge","Commercial","HC Series",""
1934,"Dodge","DR","NoName",""
1934,"Dodge","DS","NoName",""
1934,"Dodge","DRXX","NoName",""
1934,"Dodge","Delivery","HCL Series",""
1934,"Dodge","Delivery","HC Series",""
1934,"Dodge","Delivery","NoName",""
1934,"Dodge","Panel","HCL Series",""
1934,"Dodge","Panel","HC Series",""
1934,"Dodge","Pickup","HCL Series","Regular Cab Pickup"
1934,"Dodge","Pickup","HC Series","Regular Cab Pickup"
1934,"Ford","Model 40","NoName",""
1934,"Ford","Phaeton","NoName","Convertible"
1934,"GMC","Panel","NoName",""
1934,"GMC","Pickup","NoName","Regular Cab Pickup"
